age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y_true,y_score,segment_id,model
63,housemaid,married,basic.4y,no,yes,no,cellular,sep,wed,1,3,1,success,-3.4,92.379,-29.8,0.749,5017.5,1,0.7728721078637492,2,CatBoost
41,technician,married,professional.course,no,no,no,cellular,oct,wed,2,27,1,success,-1.1,94.601,-49.5,0.959,4963.6,1,0.7721694838279618,1,CatBoost
65,retired,married,high.school,no,yes,no,cellular,oct,thu,5,3,1,success,-1.1,94.601,-49.5,1.025,4963.6,0,0.772032825233183,2,CatBoost
28,admin.,single,university.degree,no,no,no,cellular,oct,thu,1,17,1,success,-1.1,94.601,-49.5,0.965,4963.6,0,0.7716083323086351,1,CatBoost
62,retired,married,university.degree,no,yes,no,cellular,dec,wed,1,6,1,success,-3.0,92.713,-33.0,0.706,5023.5,1,0.7699652728067813,2,CatBoost
28,technician,single,professional.course,no,yes,no,cellular,nov,wed,2,6,1,success,-3.4,92.649,-30.1,0.716,5017.5,1,0.769564010230763,0,CatBoost
75,housemaid,divorced,basic.4y,no,no,no,telephone,nov,mon,8,3,1,success,-3.4,92.649,-30.1,0.714,5017.5,0,0.7689187265267505,2,CatBoost
21,student,single,university.degree,no,yes,no,cellular,dec,fri,3,6,1,success,-3.0,92.713,-33.0,0.71,5023.5,1,0.7665809102232813,0,CatBoost
22,student,single,high.school,no,no,no,cellular,oct,fri,3,6,1,success,-3.4,92.431,-26.9,0.73,5017.5,1,0.7661450843561008,0,CatBoost
60,retired,married,university.degree,no,no,no,cellular,dec,fri,3,6,2,success,-3.0,92.713,-33.0,0.718,5023.5,1,0.7654795202310862,0,CatBoost
34,admin.,single,high.school,no,no,no,cellular,sep,thu,1,12,1,success,-1.1,94.199,-37.5,0.879,4963.6,1,0.765439298561242,0,CatBoost
23,student,single,high.school,no,no,yes,cellular,oct,fri,1,3,1,success,-1.1,94.601,-49.5,1.029,4963.6,1,0.7653074516460185,0,CatBoost
38,admin.,married,university.degree,no,yes,no,cellular,nov,tue,1,3,3,success,-3.4,92.649,-30.1,0.715,5017.5,1,0.7651661985699882,0,CatBoost
28,unemployed,single,basic.4y,no,yes,no,cellular,oct,fri,2,4,1,success,-3.4,92.431,-26.9,0.752,5017.5,0,0.7632989703042692,0,CatBoost
60,unemployed,married,basic.6y,no,yes,no,cellular,sep,thu,1,3,1,success,-3.4,92.379,-29.8,0.809,5017.5,0,0.7629548099357151,0,CatBoost
62,blue-collar,married,basic.4y,no,yes,no,cellular,nov,mon,1,6,1,success,-3.4,92.649,-30.1,0.719,5017.5,0,0.7625354163187146,2,CatBoost
32,admin.,married,university.degree,no,yes,no,cellular,oct,wed,2,6,1,success,-3.4,92.431,-26.9,0.735,5017.5,1,0.7624270428479503,0,CatBoost
36,unemployed,married,high.school,no,yes,no,cellular,oct,mon,1,3,1,success,-1.1,94.601,-49.5,1.032,4963.6,1,0.7623683387161606,0,CatBoost
23,student,single,university.degree,no,yes,no,cellular,dec,fri,2,6,2,success,-3.0,92.713,-33.0,0.718,5023.5,0,0.7620769876147594,0,CatBoost
45,admin.,married,university.degree,no,no,no,cellular,dec,thu,2,6,1,success,-3.0,92.713,-33.0,0.707,5023.5,1,0.7617385319166846,0,CatBoost
56,unemployed,married,professional.course,no,no,no,cellular,sep,fri,3,6,1,success,-3.4,92.379,-29.8,0.762,5017.5,1,0.7610040691789297,0,CatBoost
36,services,married,high.school,no,yes,no,cellular,oct,fri,1,6,1,success,-3.4,92.431,-26.9,0.739,5017.5,0,0.7605101983748059,0,CatBoost
62,retired,married,high.school,no,no,no,cellular,oct,wed,1,6,1,success,-3.4,92.431,-26.9,0.724,5017.5,1,0.7602996047612497,2,CatBoost
47,admin.,divorced,university.degree,no,no,no,cellular,nov,tue,4,6,1,success,-3.4,92.649,-30.1,0.72,5017.5,1,0.7593495527286641,0,CatBoost
33,admin.,single,university.degree,no,yes,no,cellular,oct,mon,1,5,2,success,-1.1,94.601,-49.5,1.032,4963.6,1,0.7593479896840344,0,CatBoost
30,technician,married,university.degree,no,yes,no,cellular,dec,thu,2,6,1,success,-3.0,92.713,-33.0,0.72,5023.5,1,0.7592754445124087,0,CatBoost
24,blue-collar,single,high.school,no,no,no,cellular,oct,thu,1,3,1,success,-1.1,94.601,-49.5,1.025,4963.6,1,0.7591063670044745,0,CatBoost
69,retired,married,basic.9y,no,yes,no,cellular,sep,wed,1,5,1,success,-3.4,92.379,-29.8,0.781,5017.5,0,0.7584318253444233,2,CatBoost
52,technician,married,professional.course,no,yes,no,cellular,nov,fri,1,3,1,success,-3.4,92.649,-30.1,0.714,5017.5,1,0.7581538704238824,0,CatBoost
42,services,married,university.degree,no,no,no,cellular,dec,wed,1,6,1,success,-3.0,92.713,-33.0,0.715,5023.5,1,0.7577471336650409,0,CatBoost
31,technician,married,university.degree,no,yes,yes,cellular,oct,tue,4,6,2,success,-1.1,94.601,-49.5,0.982,4963.6,1,0.7576536388549191,0,CatBoost
56,technician,married,basic.4y,no,no,no,cellular,oct,thu,1,6,1,success,-3.4,92.431,-26.9,0.733,5017.5,1,0.7575593650802831,0,CatBoost
61,management,married,university.degree,no,yes,no,cellular,nov,tue,1,3,2,success,-3.4,92.649,-30.1,0.715,5017.5,1,0.7575533865393068,2,CatBoost
44,admin.,married,university.degree,no,yes,no,cellular,oct,wed,3,6,1,success,-3.4,92.431,-26.9,0.735,5017.5,1,0.7568659304968103,0,CatBoost
22,student,single,basic.9y,no,no,no,cellular,oct,fri,2,6,1,success,-3.4,92.431,-26.9,0.73,5017.5,1,0.7563384553014635,0,CatBoost
43,entrepreneur,married,university.degree,no,no,no,cellular,sep,mon,1,3,1,success,-1.1,94.199,-37.5,0.882,4963.6,1,0.7548757014899905,0,CatBoost
68,retired,single,university.degree,no,yes,no,cellular,sep,fri,1,3,1,success,-3.4,92.379,-29.8,0.741,5017.5,0,0.7542662798761142,2,CatBoost
52,admin.,divorced,university.degree,no,yes,no,cellular,nov,tue,1,3,2,success,-3.4,92.649,-30.1,0.715,5017.5,1,0.7542114503796143,0,CatBoost
57,admin.,married,university.degree,no,no,no,cellular,nov,wed,1,3,2,success,-3.4,92.649,-30.1,0.716,5017.5,1,0.7536071403728686,0,CatBoost
60,technician,married,basic.4y,no,yes,no,cellular,oct,tue,2,6,1,success,-3.4,92.431,-26.9,0.737,5017.5,1,0.7535171206529839,0,CatBoost
29,admin.,single,high.school,no,yes,no,cellular,oct,fri,1,6,1,success,-3.4,92.431,-26.9,0.73,5017.5,1,0.7512580490729877,0,CatBoost
64,retired,divorced,basic.4y,no,yes,yes,telephone,sep,fri,2,6,2,success,-1.1,94.199,-37.5,0.878,4963.6,1,0.7512111570760458,2,CatBoost
25,student,single,high.school,no,yes,no,cellular,oct,fri,1,3,1,success,-1.1,94.601,-49.5,1.029,4963.6,1,0.7510390467261859,0,CatBoost
29,admin.,single,high.school,no,yes,no,cellular,nov,fri,2,7,2,success,-3.4,92.649,-30.1,0.714,5017.5,1,0.7509483080633116,0,CatBoost
54,management,divorced,university.degree,no,yes,no,cellular,oct,thu,2,6,1,success,-3.4,92.431,-26.9,0.741,5017.5,1,0.7507706617853033,0,CatBoost
32,admin.,married,high.school,no,unknown,unknown,cellular,sep,mon,1,6,4,success,-1.1,94.199,-37.5,0.882,4963.6,1,0.7507686438946912,0,CatBoost
25,admin.,single,university.degree,no,no,no,cellular,nov,fri,5,3,1,success,-3.4,92.649,-30.1,0.714,5017.5,0,0.7502796110845641,0,CatBoost
30,student,single,professional.course,no,yes,no,cellular,sep,tue,2,6,1,success,-1.1,94.199,-37.5,0.88,4963.6,1,0.749580583107163,0,CatBoost
29,unemployed,single,basic.4y,no,yes,no,cellular,nov,fri,1,9,1,success,-1.1,94.767,-50.8,1.028,4963.6,0,0.7489595403286062,0,CatBoost
30,student,single,unknown,no,no,no,cellular,dec,wed,1,4,2,success,-3.0,92.713,-33.0,0.715,5023.5,1,0.7484669197045141,0,CatBoost
43,admin.,married,high.school,no,yes,no,cellular,dec,tue,4,6,1,success,-3.0,92.713,-33.0,0.715,5023.5,0,0.7480574326464813,0,CatBoost
34,admin.,divorced,high.school,no,no,no,cellular,nov,tue,2,6,3,success,-3.4,92.649,-30.1,0.716,5017.5,0,0.7477673986598141,0,CatBoost
37,admin.,married,university.degree,no,no,no,cellular,nov,mon,2,6,1,success,-1.1,94.767,-50.8,1.05,4963.6,1,0.7473824231384658,0,CatBoost
27,admin.,single,university.degree,no,yes,yes,cellular,oct,tue,1,3,2,success,-1.1,94.601,-49.5,0.982,4963.6,0,0.7465296485824595,0,CatBoost
48,technician,married,professional.course,no,yes,yes,cellular,oct,mon,1,8,1,success,-1.1,94.601,-49.5,0.977,4963.6,1,0.7464713236140949,0,CatBoost
35,admin.,married,high.school,no,no,no,cellular,oct,thu,1,4,2,success,-3.4,92.431,-26.9,0.754,5017.5,0,0.7458210320370349,0,CatBoost
31,admin.,married,university.degree,no,yes,no,cellular,sep,fri,2,13,1,success,-1.1,94.199,-37.5,0.879,4963.6,1,0.7454053656563825,0,CatBoost
32,technician,married,basic.9y,no,no,no,cellular,sep,wed,1,6,5,success,-1.1,94.199,-37.5,0.879,4963.6,1,0.7453146940927072,0,CatBoost
23,student,single,basic.9y,no,yes,yes,cellular,sep,mon,3,6,2,success,-1.1,94.199,-37.5,0.879,4963.6,1,0.7451448239991703,0,CatBoost
22,student,single,high.school,no,yes,no,cellular,oct,tue,1,6,1,success,-3.4,92.431,-26.9,0.742,5017.5,1,0.7450778823645559,0,CatBoost
29,student,single,professional.course,no,no,no,cellular,nov,thu,3,3,2,success,-3.4,92.649,-30.1,0.714,5017.5,1,0.7449736744340668,0,CatBoost
28,admin.,single,university.degree,no,yes,no,cellular,sep,mon,2,6,3,success,-1.1,94.199,-37.5,0.882,4963.6,0,0.7448775210078575,0,CatBoost
29,technician,single,professional.course,no,unknown,unknown,cellular,sep,fri,1,3,2,success,-1.1,94.199,-37.5,0.878,4963.6,1,0.7445733446365325,0,CatBoost
86,retired,married,professional.course,no,no,no,telephone,dec,wed,2,999,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,1,0.744494422740588,1,CatBoost
33,services,single,high.school,no,yes,no,cellular,oct,mon,1,6,1,success,-1.1,94.601,-49.5,1.032,4963.6,1,0.7439928205457925,0,CatBoost
49,technician,divorced,unknown,no,yes,no,cellular,oct,thu,1,4,1,success,-3.4,92.431,-26.9,0.754,5017.5,0,0.7436040693309259,0,CatBoost
33,admin.,married,university.degree,no,yes,no,cellular,nov,tue,2,3,3,success,-3.4,92.649,-30.1,0.715,5017.5,1,0.7432999576578119,0,CatBoost
33,admin.,single,university.degree,no,yes,no,telephone,oct,thu,3,6,2,success,-3.4,92.431,-26.9,0.74,5017.5,1,0.7428542393780725,0,CatBoost
25,admin.,single,university.degree,no,no,no,cellular,dec,fri,2,4,1,success,-3.0,92.713,-33.0,0.718,5023.5,0,0.7427050894432011,0,CatBoost
27,admin.,single,university.degree,no,no,no,cellular,sep,thu,3,3,1,success,-1.1,94.199,-37.5,0.879,4963.6,1,0.7422689441927262,0,CatBoost
32,admin.,single,university.degree,no,no,no,cellular,oct,fri,2,6,1,success,-3.4,92.431,-26.9,0.739,5017.5,0,0.7421299393583812,0,CatBoost
34,admin.,single,university.degree,no,no,no,cellular,nov,thu,1,6,1,success,-3.4,92.649,-30.1,0.714,5017.5,1,0.7417770731124494,0,CatBoost
31,admin.,single,high.school,no,no,no,cellular,sep,fri,2,3,2,success,-1.1,94.199,-37.5,0.883,4963.6,1,0.7417221207371482,0,CatBoost
20,student,single,unknown,no,yes,yes,cellular,oct,tue,1,3,4,success,-1.1,94.601,-49.5,0.982,4963.6,1,0.740722812058186,0,CatBoost
26,admin.,married,high.school,no,yes,no,cellular,nov,fri,1,7,1,success,-3.4,92.649,-30.1,0.714,5017.5,1,0.7404899385102951,0,CatBoost
54,self-employed,married,university.degree,no,yes,no,cellular,oct,thu,6,6,1,success,-1.1,94.601,-49.5,0.987,4963.6,0,0.7404689180725439,0,CatBoost
29,admin.,single,high.school,no,yes,no,cellular,sep,tue,2,3,1,success,-3.4,92.379,-29.8,0.77,5017.5,1,0.740245167878646,0,CatBoost
19,student,single,basic.6y,no,yes,yes,cellular,sep,thu,5,13,1,success,-1.1,94.199,-37.5,0.879,4963.6,1,0.7399192308457988,0,CatBoost
41,technician,married,professional.course,no,no,no,cellular,nov,mon,2,6,1,success,-1.1,94.767,-50.8,1.039,4963.6,1,0.7396614627307997,0,CatBoost
61,blue-collar,married,high.school,no,no,no,cellular,oct,wed,1,2,1,success,-3.4,92.431,-26.9,0.724,5017.5,0,0.7390801295184382,2,CatBoost
37,unemployed,single,professional.course,no,no,no,cellular,oct,fri,4,6,1,success,-1.1,94.601,-49.5,1.029,4963.6,0,0.7388918526562624,0,CatBoost
60,retired,married,professional.course,no,yes,no,cellular,sep,thu,1,3,1,success,-3.4,92.379,-29.8,0.809,5017.5,1,0.7387832461052809,0,CatBoost
27,technician,single,university.degree,no,yes,no,cellular,sep,thu,1,6,1,success,-1.1,94.199,-37.5,0.879,4963.6,1,0.7387558633925078,0,CatBoost
59,management,married,university.degree,no,yes,no,cellular,sep,fri,2,3,1,success,-3.4,92.379,-29.8,0.803,5017.5,1,0.7374422988978682,0,CatBoost
56,technician,married,basic.4y,no,no,no,cellular,oct,thu,3,3,1,success,-3.4,92.431,-26.9,0.733,5017.5,1,0.7352456443853181,0,CatBoost
42,admin.,single,high.school,no,no,no,cellular,sep,wed,1,14,1,success,-1.1,94.199,-37.5,0.88,4963.6,1,0.7350453132162229,0,CatBoost
38,admin.,married,university.degree,no,yes,no,cellular,oct,wed,1,6,1,success,-3.4,92.431,-26.9,0.735,5017.5,1,0.7349710417359931,0,CatBoost
36,admin.,married,university.degree,no,yes,no,cellular,oct,wed,1,6,1,success,-3.4,92.431,-26.9,0.735,5017.5,1,0.7349710417359931,0,CatBoost
57,retired,married,basic.4y,no,yes,no,cellular,nov,wed,1,3,2,success,-3.4,92.649,-30.1,0.716,5017.5,0,0.7349420911448656,0,CatBoost
30,technician,married,professional.course,no,yes,no,cellular,oct,mon,1,6,1,success,-1.1,94.601,-49.5,1.032,4963.6,1,0.7345241579177992,0,CatBoost
56,unemployed,divorced,basic.4y,no,no,yes,cellular,oct,fri,2,5,3,success,-1.1,94.601,-49.5,0.972,4963.6,1,0.7344829628897253,0,CatBoost
40,services,married,professional.course,no,yes,no,cellular,oct,thu,1,3,1,success,-3.4,92.431,-26.9,0.74,5017.5,1,0.7340537283798672,0,CatBoost
26,admin.,single,university.degree,no,yes,no,cellular,sep,tue,3,6,3,success,-1.1,94.199,-37.5,0.881,4963.6,1,0.7339150800115417,0,CatBoost
24,blue-collar,single,basic.9y,no,no,no,cellular,oct,mon,1,6,1,success,-1.1,94.601,-49.5,0.977,4963.6,0,0.7336632009965935,0,CatBoost
49,admin.,divorced,university.degree,no,yes,no,cellular,sep,fri,3,3,1,success,-3.4,92.379,-29.8,0.773,5017.5,1,0.733206733019799,0,CatBoost
34,admin.,single,university.degree,no,no,no,cellular,nov,thu,1,7,2,success,-3.4,92.649,-30.1,0.714,5017.5,1,0.7323500649007819,0,CatBoost
31,management,married,university.degree,no,yes,no,cellular,oct,tue,3,4,1,success,-3.4,92.431,-26.9,0.728,5017.5,1,0.7321579154224809,0,CatBoost
52,blue-collar,single,basic.9y,no,yes,no,cellular,nov,thu,3,9,1,success,-3.4,92.649,-30.1,0.714,5017.5,0,0.7317613579415133,0,CatBoost
35,blue-collar,single,high.school,no,no,no,cellular,oct,fri,1,6,1,success,-3.4,92.431,-26.9,0.73,5017.5,0,0.7316476672408799,0,CatBoost
35,admin.,married,high.school,no,yes,no,cellular,oct,thu,1,4,1,success,-3.4,92.431,-26.9,0.754,5017.5,1,0.7308397267754791,0,CatBoost
30,student,single,professional.course,no,unknown,unknown,cellular,sep,mon,4,6,3,success,-1.1,94.199,-37.5,0.879,4963.6,0,0.7299704701704365,0,CatBoost
33,admin.,married,university.degree,no,yes,no,cellular,oct,tue,2,6,1,success,-3.4,92.431,-26.9,0.737,5017.5,1,0.7298610339170891,0,CatBoost
34,admin.,single,university.degree,no,no,no,cellular,sep,fri,3,3,2,success,-3.4,92.379,-29.8,0.773,5017.5,1,0.7295833761598021,0,CatBoost
51,services,married,high.school,no,yes,no,cellular,sep,tue,1,3,1,success,-3.4,92.379,-29.8,0.77,5017.5,0,0.7294928746020715,0,CatBoost
30,technician,unknown,university.degree,no,no,no,cellular,oct,fri,2,16,1,success,-1.1,94.601,-49.5,0.942,4963.6,0,0.7294657575698331,1,CatBoost
55,retired,married,high.school,no,yes,no,cellular,oct,thu,2,7,1,success,-3.4,92.431,-26.9,0.722,5017.5,1,0.728589754472852,0,CatBoost
28,services,married,basic.9y,no,yes,no,cellular,oct,fri,1,2,1,success,-3.4,92.431,-26.9,0.739,5017.5,1,0.7278613179239994,0,CatBoost
65,retired,married,basic.4y,no,no,no,cellular,oct,wed,1,999,0,nonexistent,-1.1,94.601,-49.5,1.043,4963.6,1,0.7275653602505842,1,CatBoost
57,admin.,married,high.school,no,yes,no,cellular,nov,mon,1,3,3,success,-3.4,92.649,-30.1,0.715,5017.5,1,0.7273817101171448,0,CatBoost
39,management,single,university.degree,no,yes,no,cellular,nov,fri,2,3,2,success,-3.4,92.649,-30.1,0.714,5017.5,1,0.727199783644623,0,CatBoost
56,technician,divorced,university.degree,no,no,no,cellular,nov,fri,2,3,1,success,-3.4,92.649,-30.1,0.716,5017.5,1,0.7265176499968121,0,CatBoost
42,technician,married,professional.course,no,yes,yes,cellular,oct,mon,1,6,1,success,-1.1,94.601,-49.5,1.0,4963.6,1,0.7264325043342946,0,CatBoost
33,admin.,married,university.degree,no,yes,no,cellular,nov,tue,2,3,1,success,-3.4,92.649,-30.1,0.715,5017.5,1,0.7262115318045241,0,CatBoost
50,management,married,university.degree,no,yes,no,cellular,oct,thu,2,4,1,success,-3.4,92.431,-26.9,0.754,5017.5,1,0.7258141947721919,0,CatBoost
24,admin.,single,university.degree,no,yes,no,cellular,oct,fri,3,3,2,success,-1.1,94.601,-49.5,0.993,4963.6,1,0.7255709475362573,0,CatBoost
39,blue-collar,married,basic.9y,no,yes,no,cellular,sep,fri,1,3,1,success,-3.4,92.379,-29.8,0.803,5017.5,1,0.7255553891327121,0,CatBoost
41,management,married,unknown,no,no,yes,cellular,nov,fri,2,3,2,success,-3.4,92.649,-30.1,0.714,5017.5,1,0.7252210583805065,0,CatBoost
36,admin.,single,university.degree,no,yes,no,cellular,oct,wed,1,2,2,success,-3.4,92.431,-26.9,0.742,5017.5,0,0.7247648243484698,0,CatBoost
56,retired,married,university.degree,no,yes,no,cellular,nov,wed,2,3,3,success,-3.4,92.649,-30.1,0.716,5017.5,1,0.7245348210398164,0,CatBoost
20,student,single,high.school,no,yes,no,cellular,nov,wed,1,7,1,success,-3.4,92.649,-30.1,0.715,5017.5,1,0.724111966301542,0,CatBoost
32,student,single,high.school,no,no,no,cellular,sep,tue,2,3,1,success,-1.1,94.199,-37.5,0.877,4963.6,0,0.7238803324687042,0,CatBoost
56,retired,married,professional.course,no,unknown,unknown,cellular,oct,thu,1,6,1,success,-3.4,92.431,-26.9,0.733,5017.5,1,0.7238150355749935,0,CatBoost
34,technician,single,university.degree,no,yes,no,cellular,sep,fri,4,10,3,success,-1.1,94.199,-37.5,0.879,4963.6,1,0.7236998945320626,0,CatBoost
51,technician,married,university.degree,no,yes,no,cellular,sep,thu,6,6,4,failure,-1.1,94.199,-37.5,0.884,4963.6,0,0.723304758833373,0,CatBoost
29,admin.,single,university.degree,no,no,no,cellular,sep,tue,2,3,3,success,-1.1,94.199,-37.5,0.88,4963.6,1,0.7232491234050423,0,CatBoost
58,technician,married,basic.4y,no,no,yes,cellular,oct,wed,2,4,2,success,-3.4,92.431,-26.9,0.74,5017.5,0,0.7223110151804726,0,CatBoost
61,retired,married,high.school,no,yes,no,cellular,sep,wed,1,3,1,success,-3.4,92.379,-29.8,0.753,5017.5,1,0.719891868427833,0,CatBoost
33,admin.,married,university.degree,no,no,no,cellular,oct,fri,1,6,1,success,-3.4,92.431,-26.9,0.739,5017.5,1,0.7191818381711015,0,CatBoost
34,technician,married,professional.course,no,yes,no,cellular,oct,wed,2,8,1,success,-3.4,92.431,-26.9,0.735,5017.5,1,0.7189756302661926,0,CatBoost
48,admin.,married,basic.6y,no,yes,no,cellular,oct,tue,2,5,2,success,-3.4,92.431,-26.9,0.742,5017.5,0,0.7184737678009708,0,CatBoost
25,student,single,high.school,no,yes,no,cellular,oct,mon,2,6,3,success,-1.1,94.601,-49.5,1.032,4963.6,1,0.7180729211834618,0,CatBoost
26,admin.,single,university.degree,no,yes,no,cellular,nov,tue,3,7,1,success,-3.4,92.649,-30.1,0.715,5017.5,1,0.717925826630851,0,CatBoost
35,services,married,high.school,no,no,no,cellular,sep,tue,2,3,1,success,-3.4,92.379,-29.8,0.788,5017.5,0,0.7177787844820582,0,CatBoost
40,services,married,high.school,no,yes,no,cellular,nov,thu,3,3,2,success,-3.4,92.649,-30.1,0.714,5017.5,1,0.7177255743142689,0,CatBoost
62,admin.,married,high.school,no,no,no,cellular,oct,tue,4,18,2,failure,-1.1,94.601,-49.5,1.037,4963.6,1,0.7171815974830918,1,CatBoost
61,management,married,university.degree,no,yes,no,cellular,nov,tue,1,7,1,success,-3.4,92.649,-30.1,0.715,5017.5,1,0.7162805772472555,0,CatBoost
29,technician,single,university.degree,no,no,no,cellular,nov,mon,1,4,1,success,-1.1,94.767,-50.8,1.05,4963.6,0,0.7161458706402117,0,CatBoost
53,technician,married,professional.course,no,no,no,cellular,sep,tue,1,3,1,success,-3.4,92.379,-29.8,0.77,5017.5,1,0.7158129139256206,0,CatBoost
54,technician,divorced,professional.course,no,yes,no,cellular,dec,mon,1,6,1,success,-3.0,92.713,-33.0,0.715,5023.5,0,0.7155124169080983,0,CatBoost
32,self-employed,married,university.degree,no,no,no,cellular,nov,thu,2,3,2,success,-3.4,92.649,-30.1,0.714,5017.5,1,0.7150496484827431,0,CatBoost
26,management,single,university.degree,no,yes,no,cellular,oct,tue,1,6,1,success,-3.4,92.431,-26.9,0.728,5017.5,0,0.7148379790918256,0,CatBoost
53,management,divorced,university.degree,no,no,yes,cellular,nov,fri,2,3,1,success,-3.4,92.649,-30.1,0.716,5017.5,1,0.7143373218400493,0,CatBoost
51,technician,married,professional.course,no,yes,no,cellular,oct,thu,6,6,3,failure,-3.4,92.431,-26.9,0.754,5017.5,0,0.713975581776185,0,CatBoost
51,services,married,high.school,no,no,yes,cellular,nov,mon,2,3,4,success,-1.1,94.767,-50.8,1.05,4963.6,0,0.7136811597596984,0,CatBoost
38,admin.,married,university.degree,no,yes,no,cellular,nov,mon,3,6,1,success,-3.4,92.649,-30.1,0.719,5017.5,0,0.7135904381167769,0,CatBoost
37,admin.,single,university.degree,no,no,no,cellular,sep,thu,1,3,4,success,-1.1,94.199,-37.5,0.879,4963.6,1,0.7133013280750808,0,CatBoost
27,management,single,university.degree,no,yes,no,cellular,sep,tue,2,4,2,success,-3.4,92.379,-29.8,0.819,5017.5,0,0.712895580669121,0,CatBoost
48,admin.,married,high.school,unknown,no,yes,cellular,dec,thu,1,8,1,success,-3.0,92.713,-33.0,0.72,5023.5,1,0.7127599031247643,0,CatBoost
62,services,married,high.school,no,yes,no,cellular,nov,wed,5,999,0,nonexistent,-1.1,94.767,-50.8,1.03,4963.6,0,0.7126386025396816,1,CatBoost
41,admin.,married,university.degree,no,yes,no,cellular,nov,tue,1,3,1,success,-3.4,92.649,-30.1,0.715,5017.5,1,0.7124882627655256,0,CatBoost
38,admin.,married,university.degree,no,yes,no,cellular,oct,fri,2,8,1,success,-3.4,92.431,-26.9,0.739,5017.5,0,0.7124517675135014,0,CatBoost
49,housemaid,single,university.degree,no,yes,no,cellular,dec,mon,2,6,1,success,-3.0,92.713,-33.0,0.717,5023.5,1,0.7110042984366408,0,CatBoost
31,admin.,single,university.degree,no,yes,no,cellular,nov,wed,1,2,5,success,-1.1,94.767,-50.8,1.048,4963.6,1,0.7109620313227866,0,CatBoost
26,unemployed,single,high.school,no,yes,no,cellular,oct,fri,3,14,1,success,-1.1,94.601,-49.5,1.029,4963.6,1,0.7108061439062049,0,CatBoost
66,retired,married,basic.4y,no,yes,no,cellular,nov,mon,1,7,1,success,-3.4,92.649,-30.1,0.714,5017.5,1,0.7099106710622357,2,CatBoost
48,management,married,university.degree,no,no,no,cellular,oct,wed,1,6,1,success,-3.4,92.431,-26.9,0.74,5017.5,1,0.709678493006334,0,CatBoost
54,admin.,married,high.school,no,yes,no,cellular,nov,fri,1,3,3,success,-3.4,92.649,-30.1,0.716,5017.5,1,0.7090823583697067,0,CatBoost
25,admin.,single,high.school,no,no,no,cellular,sep,thu,1,3,1,success,-3.4,92.379,-29.8,0.778,5017.5,1,0.7076426021203678,0,CatBoost
71,retired,married,professional.course,no,no,no,cellular,oct,tue,1,999,0,nonexistent,-1.1,94.601,-49.5,0.982,4963.6,1,0.7073150836776518,1,CatBoost
33,services,single,university.degree,no,yes,no,cellular,oct,mon,2,3,2,success,-1.1,94.601,-49.5,0.977,4963.6,1,0.7058962302416455,0,CatBoost
34,management,married,university.degree,no,yes,no,cellular,oct,fri,1,2,1,success,-3.4,92.431,-26.9,0.739,5017.5,0,0.7055796426637391,0,CatBoost
74,retired,divorced,basic.4y,no,yes,no,cellular,oct,mon,2,999,0,nonexistent,-1.1,94.601,-49.5,1.0,4963.6,0,0.7055703197527737,1,CatBoost
26,technician,single,professional.course,no,yes,no,cellular,sep,fri,1,3,3,success,-1.1,94.199,-37.5,0.879,4963.6,1,0.704874254745455,0,CatBoost
37,admin.,married,high.school,no,yes,no,cellular,nov,mon,3,3,1,success,-3.4,92.649,-30.1,0.722,5017.5,0,0.7046516449650204,0,CatBoost
47,admin.,divorced,high.school,no,yes,no,cellular,sep,tue,1,3,1,success,-3.4,92.379,-29.8,0.77,5017.5,0,0.7044987784031974,0,CatBoost
36,admin.,single,high.school,no,yes,no,cellular,oct,mon,1,6,1,success,-3.4,92.431,-26.9,0.739,5017.5,0,0.7042674032654931,0,CatBoost
29,admin.,single,university.degree,no,no,no,cellular,sep,fri,4,6,1,success,-1.1,94.199,-37.5,0.878,4963.6,0,0.7030140290601128,0,CatBoost
54,unemployed,married,professional.course,no,yes,no,telephone,nov,thu,2,10,4,failure,-1.1,94.767,-50.8,1.041,4963.6,0,0.7023874739016671,0,CatBoost
49,admin.,married,high.school,no,no,no,cellular,sep,tue,1,3,1,success,-3.4,92.379,-29.8,0.788,5017.5,1,0.7020033837760635,0,CatBoost
42,blue-collar,married,professional.course,no,yes,no,cellular,oct,wed,1,7,1,success,-3.4,92.431,-26.9,0.735,5017.5,1,0.7014103413237491,0,CatBoost
25,student,single,high.school,no,yes,no,cellular,oct,mon,1,6,4,success,-1.1,94.601,-49.5,1.032,4963.6,0,0.7013826105564408,0,CatBoost
37,services,married,high.school,no,yes,yes,cellular,oct,fri,2,12,2,failure,-1.1,94.601,-49.5,1.029,4963.6,1,0.700981473088212,0,CatBoost
39,unemployed,single,university.degree,no,yes,no,cellular,dec,mon,1,6,2,success,-3.0,92.713,-33.0,0.706,5023.5,1,0.7005894147332308,0,CatBoost
26,admin.,single,high.school,no,yes,no,cellular,nov,mon,1,3,1,success,-3.4,92.649,-30.1,0.715,5017.5,1,0.7004870504088712,0,CatBoost
39,technician,married,university.degree,no,no,no,cellular,oct,fri,1,6,1,success,-3.4,92.431,-26.9,0.739,5017.5,1,0.6997513401005905,0,CatBoost
